Symbol,Name,Price,"Dopeler
ROE
(Ave.)","Dopeler
P/B","Dopeler
PE","Dopeler
Yield","Dopeler
Book
Value","Dopeler
EPS","Net
Liquidity/Share",Sector,Industry,"Assets
(billions,
SmartMoney)","Assets
(billions,
Yahoo)","Revenue
(billions,
SmartMoney)","Revenue
(billions,
Yahoo)","Assets
Ratio
(dB)","Revenue
Ratio
(dB)","Total
Diff.
(dB)","Dopeler
ROE (Y1)","Dopeler
ROE (Y2)","Dopeler
ROE (Y3)","Dopeler
ROE (Y4)"
ECBE,ECB Bancorp Inc,14.27,None,None,None,None,None,None,None,Finance,Major Banks,0.921779,0.921277,None,0.045877,0.00236580804172,None,None,None,None,None,None
ELMD,"Electromed, Inc.",1.75,-0.131154181842,None,None,None,-1.28128600856,-0.077131910095,-0.509966907609,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.020921,0.020921,0.019524,0.019524,0.0,0.0,0.0,-0.323381033228,-0.311241342568,0.241159830269,None
ETAK,Elephant Talk Communications Corp.,1.22,-0.907300834178,None,None,None,-1.84225266808,-0.181159279812,-0.0306598699683,Public Utilities,Telecommunications Equipment,0.044812,0.044812,0.032232,0.032233,0.0,-0.000134738069321,0.000134738069321,-0.997394838948,-1.11892243247,-0.533474300586,-0.979411764706
ELLO,Ellomay Capital Ltd.,6.0,-16.3477886462,None,None,None,-768.40746188,-76.9622651734,1.21518985448,Capital Goods,Industrial Machinery/Components,0.126392,0.106074,0.006114,None,0.761106398855,None,None,-0.286366766123,-32.4092105263,None,-0.492641563668
EMAN,eMagin Corporation,3.32,0.251103881126,2.05900227151,24.0962034881,0.0415003135449,1.61243144116,0.121136769931,0.401063741848,Technology,Semiconductors,0.037932,0.037932,0.029181,0.029181,0.0,0.0,0.0,0.406890913338,-0.202510460251,0.873435225619,-0.073400154202
EOX,"Emerald Oil, Inc.",5.07,-4.24708734808,None,None,None,-165.544218337,-16.505122056,-0.49299777707,Energy,Oil & Gas Production,0.104839,0.104839,0.008426,None,0.0,None,None,-0.10406396791,-13.365060241,0.318738049713,-3.83796323315
MSN,Emerson Radio Corporation,1.73,2.97063764759,0.711074687399,4.59622249572,0.217569972065,2.4329371171,0.130082542543,1.13211169166,Consumer Non-Durables,Consumer Electronics/Appliances,0.078684,0.078684,0.163251,0.163251,0.0,0.0,0.0,0.438336807968,7.36228239845,4.60663181967,-0.52470043573
EGT,Entertainment Gaming Asia Incorporated,2.03,None,None,None,None,None,None,0.043090256852,Consumer Durables,Miscellaneous manufacturing industries,0.044104,0.044104,0.027129,0.027129,0.0,0.0,0.0,None,0.113913077976,-0.204230434643,-0.748444520519
EGI,Entree Gold Inc,0.4399,-6.92216429348,None,None,None,-29.706410317,-2.97372613804,0.0308510634418,Basic Industries,Precious Metals,0.075951,0.07459,0.0,None,0.0785288917226,None,None,-0.604968687891,-8.91450777202,-10.4630790191,-7.70610169492
EVI,"EnviroStarm, Inc.",2.05,1.2048597609,0.980134649916,9.72837971609,0.102792040317,2.09154936026,0.152968547349,0.561863886767,Consumer Services,Other Consumer Services,0.010872,0.010873,0.022457,0.022457,-0.000399443074003,0.0,0.000399443074003,0.322434367542,1.41652386781,0.948192771084,2.13228803717
ERB,"ERBA Diagnostics, Inc.",0.6846,-0.246154280719,None,None,None,-0.927714718539,-0.0862984641699,-0.0647300768394,Consumer Durables,Major Pharmaceuticals,0.017206,0.017207,0.016759,0.01676,-0.000252401407623,-0.000259133316646,0.000511534724269,-0.310491056475,-0.221253592446,-0.314560190037,-0.13831228392
ESP,Espey Mfg. & Electronics Corp.,27.2,0.435434293457,1.00250677838,10.0306484373,0.099694452084,27.1319861238,2.21916294291,4.94035669461,Capital Goods,Industrial Machinery/Components,0.032785,0.032786,0.032037,0.032037,-0.000132465413655,0.0,0.000132465413655,0.678339907392,0.442337180891,0.612383258388,0.00867682715622
EMXX,Eurasian Minerals Inc.,2.14,-2.37052114538,6.21766914522,None,None,0.344180423567,-0.0211877301068,0.556057724635,Basic Industries,Precious Metals,0.05203,0.051098,0.0,None,0.0784992392105,None,None,-0.585838176954,-2.47738026544,-2.4271420012,-3.99172413793
EVBN,"Evans Bancorp, Inc.",16.005,None,None,None,None,None,None,None,Finance,Major Banks,0.744215,0.740902,None,0.045147,0.0193765205744,None,None,None,None,None,None
EVK,"Ever-Glory International Group, Inc.",1.8,-0.0531644055194,None,None,None,-6.01503942014,-0.0865255399135,-5.14978402101,Consumer Non-Durables,Apparel,0.13522,0.13522,0.215779,0.215779,0.0,0.0,0.0,-0.0296071597608,-0.404875787912,0.100536968195,0.121288357401
EPM,"Evolution Petroleum Corporation, Inc.",8.01,0.0775011286966,5.76795155261,60.734860919,0.016465008479,1.38870791943,0.130507740844,0.0836305109913,Energy,Oil & Gas Production,0.058955,0.058955,0.017962,0.017962,0.0,0.0,0.0,0.260324612155,-0.00238805138351,-0.0634180570716,0.115486011086
XRA,Exeter Resource Corporation,1.26,-13.95480118,None,None,None,-0.00657886773906,-0.0799152214415,0.792573346676,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),0.07288,0.071574,0.0,None,0.0785307499769,None,None,-41.0801192843,-5.37120245689,-5.72252295795,-3.6453600208
FU,FAB Universal Corp.,3.89,-5.96559909615,None,None,None,-1.18529220768,-0.120659285657,0.0213006488881,Technology,Computer Software: Prepackaged Software,0.014782,0.014783,0.00654,0.00654,-0.00029378960397,0.0,0.00029378960397,-3.68465011287,-5.48666666667,-6.32247706422,-8.36860254083
FPP,FieldPoint Petroleum Corporation,3.85,0.037800603571,572.982893658,39.5582366923,0.0252791854141,0.0067192232833,0.130024020605,-1.29352098276,Energy,Oil & Gas Production,0.021362,0.021363,0.007235,0.007236,-0.000203297592502,-0.000600227327199,0.000803524919701,0.078077722954,-0.011,-0.0164683214326,0.100593012763
FWV,"First West Virginia Bancorp, Inc.",14.81,None,None,None,None,None,None,None,Finance,Major Banks,0.293258,0.293258,None,0.013241,0.0,None,None,None,None,None,None
BDL,"Flanigan&#39;s Enterprises, Inc.",7.15,0.0555476218198,0.883212263715,9.29754706088,0.107555250159,8.09544918447,1.34592530234,-5.36380383895,Consumer Services,Restaurants,0.038166,0.038166,0.07209,0.072309,0.0,-0.0131732996018,0.0131732996018,0.0186822671909,0.113436272518,0.053123505752,0.0369484418184
FSI,Flexible Solutions International Inc.,1.23,-0.0215334536738,None,None,None,-0.453075462037,-0.0195975817853,-0.257099644184,Basic Industries,Major Chemicals,0.014505,0.014505,0.015518,0.015519,0.0,-0.000279855966784,0.000279855966784,-0.07127247092,0.0926728685144,0.0237917782695,-0.131325990559
FFI,"Fortune Diversified Industries, Inc.",0.19,0.560863597662,None,28.5868537588,0.0349811143415,-1.45422330533,0.0884616259785,-2.33883956511,Consumer Services,Telecommunications Equipment,0.028662,0.028662,0.060891,0.060891,0.0,0.0,0.0,0.56445690974,1.71944444444,0.0670612106865,-0.107508174222
FSP,Franklin Street Properties Corp.,11.73,None,None,None,None,None,None,-5.58237866256,Consumer Services,Real Estate Investment Trusts,1.408661,1.408661,0.139486,0.139486,0.0,0.0,0.0,None,None,None,None
FOH,Frederick&#39;s of Hollywood Group,0.31,-0.194538808664,None,None,None,-2.53156242637,-0.133753963718,-1.19402278919,Consumer Non-Durables,Apparel,0.041474,0.041474,0.111406,0.111406,0.0,0.0,0.0,-0.343560421432,-0.469376930308,-0.0369007994083,0.07168291649
FRD,Friedman Industries Inc.,9.81,0.225060362582,0.825581233917,8.34941952566,0.119768805116,11.8825375347,1.25564161636,-0.6738786289,Capital Goods,Steel/Iron Ore,0.07988,0.069584,0.161521,0.161522,0.599286658774,-2.68877197094e-05,0.599313546494,0.229365601875,-0.180866059749,0.0242633802438,0.827478527956
FRS,"Frisch&#39;s Restaurants, Inc.",18.89,-0.00235434667296,None,None,None,-2.74307129852,-0.100242898407,-1.74064231444,Consumer Services,Restaurants,0.179968,0.179969,0.205082,0.205083,-2.41316942632e-05,-2.11765743982e-05,4.53082686614e-05,-0.0222698352479,0.00778484107579,0.00917295329024,-0.00410534581001
FLL,"Full House Resorts, Inc.",3.18,1.19927362475,0.10382141512,1.40570444569,0.711387093544,30.6295189323,3.19392308058,-1.30971187356,Consumer Services,Hotels/Resorts,0.094617,0.094618,0.105461,0.105461,-4.59000165829e-05,0.0,4.59000165829e-05,2.02088913821,1.61234354769,0.989827396254,0.174034416826
EGAS,Gas Natural Inc.,9.48,0.00541453776848,None,199.803649415,0.00500491358856,-7.55853324897,0.0897692605043,-8.45622585401,Public Utilities,Oil/Gas Transmission,0.156411,0.156411,0.099217,0.099217,0.0,0.0,0.0,0.0586716516384,0.0358877136965,0.14383213859,-0.216733352851
GSX,GASCO ENERGY INC,0.1125,-0.0685808707366,None,None,None,-1.50328185036,-0.124976783082,-0.253514019539,Energy,Oil & Gas Production,0.084654,0.084654,0.018335,0.018336,0.0,-0.000236859906744,0.000236859906744,-0.101431396177,-0.0885796509003,-0.0483070207256,-0.0360054151434
GST,Gastar Exploration,0.989,-0.0209542837255,None,None,None,-3.36866395749,-0.189648164397,-1.47218231352,Energy,Oil & Gas Production,0.334503,0.334503,0.037899,0.040235,0.0,-0.259762548034,0.259762548034,-0.0798346730338,-0.115173936112,0.0853283476414,0.0258631266024
JOB,"General Employment Enterprises, Inc.",0.51,-0.694016400388,None,None,None,-1.42254647342,-0.112355582034,-0.298990653086,Technology,Diversified Commercial Services,0.011496,0.011496,0.037189,0.037189,0.0,0.0,0.0,-0.787068706871,-0.638084246971,-0.846951219512,-0.503961428199
GMO,"General Moly, Inc",3.69,None,None,None,None,None,None,0.117952681875,Basic Industries,Precious Metals,0.271107,0.271107,0.0,None,0.0,None,None,None,None,None,None
GGR,GeoGlobal Resources Inc.,0.0701,-0.179975176618,None,None,None,-1.14637259536,-0.0980943252617,-0.165429342743,Energy,Oil & Gas Production,0.114967,0.114968,0.000559,0.00056,-3.77754132173e-05,-0.00776219119777,0.00779996661099,-0.164206608976,-0.183273782,-0.159651493399,-0.212768822095
GOK,"Geokinetics, Inc.",0.3,0.0869648084847,None,15.1897223041,0.0658339882706,-10.3127612778,2.04495744781,-30.7623357559,Energy,Oil & Gas Production,0.514172,0.514172,0.763729,0.763729,0.0,0.0,0.0,0.0388725214639,0.0226537981305,0.183546302198,0.102786612146
GPR,GeoPetro Resources Co,0.0699,-0.130647574076,None,None,None,-2.05622608138,-0.188119678541,-0.175029295968,Energy,Oil & Gas Production,0.025882,0.025883,0.000976,0.000977,-0.000167794641923,-0.00444746052081,0.00461525516274,-0.163552534742,-0.148988468252,-0.168638866129,-0.0414104271805
GIG,"GigOptix, Inc.",2.01,-1.02884212171,None,None,None,-5.83595994182,-0.597090872722,0.134948785395,Technology,Semiconductors,0.044524,0.044524,0.032268,0.032268,0.0,0.0,0.0,-0.591553189311,-0.544048043763,-1.04341330919,-1.93635394456
GSB,"GlobalSCAPE, Inc.",1.49,1.26457542683,1.39047468426,12.1945077219,0.0820041302862,1.07157650324,0.190668500545,-0.835108502209,Technology,Computer Software: Prepackaged Software,0.038378,0.038378,0.020894,0.020894,0.0,0.0,0.0,1.07543171115,1.18807263723,1.53022193211,None
GLOW,"Glowpoint, Inc.",1.95,-0.132325470752,None,None,None,-1.21561071355,-0.0749874921146,-0.465735792402,Public Utilities,Telecommunications Equipment,0.009465,0.009465,0.027806,0.027806,0.0,0.0,0.0,-0.0459342871522,-0.196789329044,-0.0912324117938,-0.19534585502
GRZ,Gold Reserve Inc,3.11,None,None,None,None,None,None,None,Basic Industries,Precious Metals,None,0.07834,None,None,None,None,None,None,None,None,None
GORO,Gold Resource Corporation,16.16,-20.4037252579,None,None,None,-46.3387424617,-4.67571605335,0.418418071788,Basic Industries,Precious Metals,0.119595,0.119595,0.105163,0.105163,0.0,0.0,0.0,5.1862362972,-10.1257979886,-36.703588907,-39.9717504333
GSV,Gold Standard Ventures Corporation,1.23,-0.400677310111,None,None,None,-0.744033654045,-0.0823751658235,0.0797180041894,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),0.025312,0.024859,0.0,None,0.0784280747241,None,None,-0.400677310111,None,-0.132324750987,-0.131787285086
AUMN,Golden Minerals Company,4.12,-2.47557520386,None,None,None,-168.422751781,-16.7516022999,-0.906728781514,Basic Industries,Precious Metals,0.425024,0.413015,0.001836,0.001836,0.124476294454,0.0,0.124476294454,-6.18041401274,-3.24387718672,-0.227953974568,-0.250055641397
GSS,"Golden Star Resources, Ltd",1.79,-0.0159488692433,None,None,None,-1.68163559847,-0.0640672757455,-1.04096284102,Basic Industries,Precious Metals,0.821462,0.727678,0.466007,0.471007,0.526482331843,-0.0463492118582,0.572831543702,-0.0604878155675,0.0565897540038,0.00819383700624,-0.0680912524155
GV,Goldfield Corporation (The),1.86,0.0123408977055,None,125.988736118,0.0079372174911,-0.140261155539,0.0172453052122,-0.312714207661,Basic Industries,Water Supply,0.02661,0.026611,0.032831,0.032831,-0.000163204179536,0.0,0.000163204179536,-0.0598788308466,0.0286711353742,0.0115916632489,0.0689796230455
GRC,Gorman-Rupp Company (The),27.72,0.140624568621,2.27667113248,20.251183958,0.049379828956,12.1756715779,1.51634469597,-2.98777538181,Capital Goods,Fluid Controls,0.2987,0.2987,0.35949,0.35949,0.0,0.0,0.0,0.0619180628841,0.0965421846757,0.229264730663,0.174773296263
GHM,Graham Corporation,18.4,0.37592968916,1.29331924538,13.115835474,0.076243713333,14.2269590943,1.33930078803,0.833951214004,Technology,Industrial Machinery/Components,0.114977,0.114977,0.103186,0.103186,0.0,0.0,0.0,0.169056499091,-0.354584424863,1.06639197912,0.622854703287
GTE,Gran Tierra Energy Inc.,5.6,0.557734031987,0.168470709944,1.77615148993,0.56301503879,33.2401994498,3.36098110465,-0.369611596651,Energy,Oil & Gas Production,1.62678,1.62678,0.596191,0.597407,0.0,-0.00884891349849,0.00884891349849,0.334846957701,0.193126876852,0.135006506394,1.567955787
GBG,"Great Basin Gold, Ltd.",0.087,None,None,None,None,None,None,None,Basic Industries,Precious Metals,None,0.83507,None,0.167271,None,None,None,None,None,None,None
GPL,Great Panther Silver Limited,1.68,0.0763246597164,3.06676653843,43.5939992796,0.02293893693,0.547808246552,0.0337022021113,0.21078622544,Basic Industries,Precious Metals,0.102944,0.101099,0.057818,0.056782,0.0785417934432,0.0785237941605,0.157065587604,0.390462454639,0.229536062098,-0.0227627910629,-0.291937086808
GRH,GreenHunter Energy Inc,1.83,-0.362035902711,None,None,None,-3.60113942537,-0.250127538901,-1.09986403636,Basic Industries,Major Chemicals,0.023166,0.023166,0.001105,0.001105,0.0,0.0,0.0,-0.171962231288,-0.194846178243,-0.0949507968037,-0.986384404508
SIM,"Grupo Simec, S.A. de C.V.",12.99,0.0538365605879,0.242237436985,3.2296834268,0.309627869934,53.6250720024,6.00194563475,-6.39438434506,Basic Industries,Steel/Iron Ore,31.866759,2.240679,29.270498,2.097439,11.5295825202,11.447407724,22.9769902442,0.073905387497,0.0337677336788,None,0.147954048645
GVP,"GSE Systems, Inc.",1.88,0.356960437376,1.5411632692,16.5179338231,0.0605402594966,1.21985777728,0.10128090291,0.207048748181,Technology,Computer Software: Prepackaged Software,0.058815,0.058815,0.051126,0.051126,0.0,0.0,0.0,0.139052253015,0.549114173228,0.211216825238,0.528458498024
HWG,Hallwood Group Incorporated,9.0,0.430037095392,0.0733913235988,1.58417326198,0.631244084219,122.630299587,13.5019770635,-12.3894710477,Basic Industries,Textiles,0.088905,0.088905,0.139499,0.139499,0.0,0.0,0.0,-0.27799190847,0.649853020117,0.373257788791,0.975029481132
HEB,"Hemispherx BioPharma, Inc.",0.7902,-1.53914053139,None,None,None,-0.832509974456,-0.0996802929097,0.164292954641,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.043513,0.043513,0.000161,0.000161,0.0,0.0,0.0,-1.37523051661,-1.80091585575,-1.49301768055,-1.48739807265
HMG,"HMG/Courtland Properties, Inc.",5.62,None,None,None,None,None,None,-15.5412636573,Consumer Services,Real Estate Investment Trusts,0.032136,0.031596,0.010058,0.009894,0.0735971356992,0.0713972525675,0.144994388267,None,None,None,None
HH,"Hooper Holmes, Inc.",0.405,-0.00240324197996,9.18514689007,None,None,0.0440929257688,-0.0018697590449,0.0627905162178,Health Care,Hospital/Nursing Management,0.053281,0.053281,0.157489,0.157489,0.0,0.0,0.0,-0.0817817416575,0.109339950589,0.055422925608,-0.0925941024596
HUSA,Houston American Energy Corporation,0.57,-0.0581450065153,None,None,None,-0.0415123177741,-0.0283827172045,0.24231485427,Energy,Oil & Gas Production,0.048657,0.048658,0.001156,0.001156,-8.92554039808e-05,0.0,8.92554039808e-05,-0.609441707718,0.538776249095,-0.162315296036,0.00040072859745
IBIO,"iBio, Inc.",0.72,None,None,None,None,None,None,0.0424769394078,Consumer Durables,Major Pharmaceuticals,0.009764,0.009765,0.001277,0.001277,-0.000444768787222,0.0,0.000444768787222,None,None,None,None
IEC,IEC Electronics Corp.,6.88,0.170638589249,None,None,None,None,None,None,Technology,Electrical Products,0.088964,0.088964,0.144963,0.133296,0.0,0.364400509964,0.364400509964,0.368852543068,0.246643739651,0.177587353558,-0.110529279279
IG,"IGI Laboratories, Inc.",1.01,-0.546507003277,None,None,None,-0.95011846209,-0.0921768010561,-0.0283504515293,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.009636,0.009636,0.007806,0.007806,0.0,0.0,0.0,-0.505824039653,-0.623076923077,-0.784732684182,-0.272394366197
IMUC,"ImmunoCellular Therapeutics, Ltd.",2.13,-314.966666667,None,None,None,-7.97763188578,-0.804415674463,0.066524858856,Consumer Durables,Major Pharmaceuticals,0.00715,0.007151,0.0,None,-0.00060736239789,None,None,-304.1,-425.5,-215.3,None
IMH,"Impac Mortgage Holdings, Inc.",14.7,None,None,None,None,None,None,-702.593552892,Consumer Services,Real Estate Investment Trusts,5.61204,5.61204,0.776658,0.806942,0.0,-0.166125002914,0.166125002914,None,None,None,None
IMO,Imperial Oil Limited,43.02,0.0679310073649,3.09176269373,20.8678739041,0.0479205502484,13.9143926173,2.67813259884,-12.8669333712,Energy,Integrated oil Companies,25.429,24.973,29.154,30.164,0.0785856463435,-0.147907826695,0.226493473039,0.0841087854953,0.0495401385262,-0.00846265259673,0.146537758035
IOT,Income Opportunity Realty Trust,3.21,None,None,None,None,None,None,-8.11834517134,Consumer Services,Real Estate Investment Trusts,0.108041,0.108041,0.0,None,0.0,None,None,None,None,None,None
IGC,India Globalization Capital Inc.,0.156,-0.444833707761,None,None,None,-1.22894522263,-0.108294544909,-0.145999773533,Basic Industries,Military/Government/Technical,0.025274,0.02526,0.004199,0.0042,0.00240634934982,-0.00103415759961,0.00344050694943,-1.11442910916,0.224761693638,None,-0.705968499586
INFU,"InfuSystems Holdings, Inc.",1.68,0.254668961548,0.78151364662,8.8062951835,0.113555130638,2.14967455433,0.393459545304,-1.78492089871,Health Care,Medical/Dental Instruments,0.080198,0.076263,0.054637,0.101432,0.218496525058,-2.6868814368,2.90537796186,-0.633293241121,0.329644124875,0.592751556017,0.729573406424
INV,Innovaro Inc,0.374,-0.0704116206276,None,None,None,-0.910538132426,-0.0305038962722,-0.605499169704,Consumer Services,Professional Services,0.020766,0.020766,0.014859,0.014859,0.0,0.0,0.0,-0.0474344498808,-0.631039640987,-1.17269503546,1.56952264382
IHT,InnSuites Hospitality Trust,2.19,None,None,None,None,None,None,-2.75011554982,Consumer Services,Real Estate Investment Trusts,0.027382,0.027382,0.017068,0.017068,0.0,0.0,0.0,None,None,None,None
INO,"Inovio Pharmaceuticals, Inc.",0.5364,-7.04946781878,None,None,None,-1.01079767256,-0.113255814719,0.121760474637,Health Care,Medical/Dental Instruments,0.061106,0.061107,0.009795,0.009795,-7.1071732453e-05,0.0,7.1071732453e-05,-9.60721847931,-5.73113207547,-8.72945914845,-4.13006157189
